userId,packageId,rating,Timestamp
608,27,3.0,1117674903
608,63,3.5,1117675104
15,171,3.5,1510572512
16,38,3.5,1377477612
19,17,2.0,965712263
20,56,3.5,1054038271
27,35,3.0,965151252
28,60,3.5,1277002284
42,47,3.0,996260241
50,146,2.0,1527108237
51,58,0.5,1231041335
55,11,0.5,1312747701
63,23,4.0,1443201182
64,23,2.5,1161620603
69,18,5.0,1021644619
74,112,4.0,1207501129
78,38,4.5,1252575297
80,22,4.0,1377308323
80,137,3.0,1377473870
89,114,4.5,1520409352
91,26,2.0,1112716787
91,41,2.0,1112718050
98,136,5.0,1532457912
100,8,4.0,1100183808
103,16,4.5,1432086525
105,141,3.5,1447563417
111,70,3.0,1516152507
111,112,4.0,1516151822
111,148,2.0,1517441307
114,80,3.0,1485391404
115,1,4.0,970756771
122,1,3.5,1461562132
125,154,4.0,1474374125
132,25,3.0,1157992654
136,3,5.0,832451540
138,36,1.5,1222676555
141,97,3.0,1513130594
153,164,3.5,1525551207
155,28,4.0,961860714
156,39,3.5,1106855249
159,6,3.0,1508641191
159,56,2.0,1508640458
177,36,2.5,1435891169
177,133,3.5,1435837222
193,39,2.5,1436558605
196,76,3.0,1460954120
200,73,3.5,1229889092
200,83,4.0,1229889056
201,30,4.0,941211343
212,5,2.5,1505400094
219,89,1.5,1198783202
220,58,5.0,1230060118
220,96,4.0,1237947739
232,104,2.0,1218170824
249,36,4.0,1440669108
249,150,3.5,1440256513
249,174,3.0,1531598491
251,76,5.0,1470677181
254,10,3.5,1180446580
257,10,4.0,1141625534
260,20,5.0,1109408324
260,90,4.0,1109410726
263,44,4.0,1120071507
263,72,4.0,1033172419
263,72,3.0,1033172419
263,90,4.5,1090948158
267,28,4.0,959808907
267,39,1.0,960330096
268,19,5.0,940173830
274,42,3.5,1285027059
274,93,3.5,1172427011
282,86,3.0,1378497994
292,25,3.0,990062737
298,88,1.0,1447599777
298,168,0.5,1466277933
305,153,3.5,1460366158
307,75,1.5,1189607291
326,124,3.5,1322251642
330,16,4.0,1285905090
331,84,3.5,1537157919
332,112,3.0,1352672280
332,141,2.5,1352673707
339,166,4.0,1460518660
343,1,4.5,1202061253
351,128,4.0,1328625658
361,20,3.5,1204047992
363,173,4.0,1502584469
364,11,4.0,869443424
365,162,3.0,1489797059
380,41,4.0,1494804530
380,135,4.0,1509058833
384,40,2.0,996440857
388,24,4.0,1386689778
401,98,4.0,1514346865
408,67,4.0,1468361835
414,10,2.5,1073681560
414,17,4.0,1511540900
414,45,2.5,1511541458
416,12,1.5,1187495328
425,3,4.5,1114173449
433,12,4.5,1506824039
445,155,4.5,1454621812
448,38,2.5,1318679277
454,135,3.5,1279547256
462,84,4.5,1196008899
462,146,4.0,1415463427
464,33,2.0,1275547992
474,55,4.0,1137520956
474,119,4.0,1238350495
475,22,5.0,1498031637
475,112,4.0,1498031118
477,75,3.5,1269832408
479,26,5.0,1039362575
489,78,4.0,1333830922
503,39,4.0,1335219095
514,116,3.5,1533949392
515,5,5.0,1513602000
517,30,1.5,1487957868
519,24,5.0,1518379648
522,65,4.0,1325711241
528,123,3.0,1391736537
529,1,2.0,855583292
535,37,2.0,939029938
552,59,4.0,1111473107
556,65,5.0,1534320962
558,11,5.0,1035416009
560,6,4.0,1469657593
560,129,4.0,1469655340
561,7,2.5,1491095417
562,12,3.0,1368890777
567,29,1.5,1525289117
567,55,4.0,1525285491
567,94,3.0,1525286677
570,96,3.5,1181478721
580,27,3.0,1167860886
586,1,4.0,1529901723
586,108,4.0,1529901615
588,11,4.0,839316797
594,32,4.0,1119928040
594,89,4.5,1137982224
594,91,0.5,1108950829
595,17,4.0,938869225
599,74,2.0,1519343729
605,22,3.0,1277097247
607,42,5.0,963080331
610,114,3.5,1493847615
7,39,4.0,1106712546
18,101,3.5,1485297353
21,26,2.0,1419025142
21,124,3.5,1500702119
21,152,3.0,1418846905
29,129,4.0,1307906685
32,10,5.0,856737081
34,31,5.0,1162048095
41,130,4.0,1459367490
45,70,5.0,1091305617
51,119,3.5,1230931656
52,88,5.0,1468051114
52,143,5.0,1468051494
61,67,4.5,1145532353
63,136,4.5,1443200952
64,65,4.0,1161565942
64,94,5.0,1161528840
66,57,4.0,1113190565
67,73,4.0,1501273685
68,112,3.5,1268849053
68,149,2.5,1526948485
80,135,4.0,1377391137
82,33,3.5,1084521325
86,122,4.5,1343945174
88,27,3.5,1331420196
92,129,4.0,1294941763
96,18,4.0,964772731
98,48,4.5,1532458370
101,47,1.0,968440719
108,2,5.0,1042839636
112,36,5.0,1442535637
117,5,3.0,844163663
129,116,2.5,1167375947
132,32,3.0,1161800168
135,55,5.0,1009693267
141,124,5.0,1513130248
150,2,3.0,854203229
153,10,0.5,1525552912
153,44,4.0,1525549351
157,38,2.0,992480059
165,45,4.0,1046742010
166,33,3.5,1189980535
166,42,5.0,1189038604
169,38,4.5,1078285308
177,115,2.0,1435838086
184,157,1.0,1537107397
185,48,4.0,1044311619
188,36,5.0,962560181
192,3,4.0,835129148
193,147,4.0,1435857055
198,60,2.0,1039796861
199,121,3.0,1261364710
201,38,3.0,940350613
203,67,5.0,1390094672
211,131,4.0,1350912778
212,113,3.5,1505400123
215,88,4.0,1260908696
219,118,3.5,1214043412
220,81,3.5,1246133514
227,13,4.0,1447209942
232,129,3.5,1283133774
239,120,5.0,1221159316
243,11,5.0,837155436
244,38,5.0,975075399
246,110,4.0,1354133736
251,134,5.0,1470676811
256,20,4.5,1447000227
260,82,4.5,1109410576
266,32,3.0,948585941
274,11,3.0,1202278201
274,85,3.5,1247504708
274,87,3.5,1197193538
279,57,2.5,1506395441
279,167,3.0,1506395858
280,88,4.0,1348532787
282,73,4.0,1378491688
292,3,4.0,1323631927
295,5,5.0,1320064918
295,13,4.0,1320064776
298,26,3.0,1467489869
300,83,5.0,1425352017
305,28,5.0,1511719155
305,170,3.5,1519560242
307,24,4.0,1217882506
307,62,3.5,1196131390
309,13,4.0,1166068873
312,13,3.0,1043177495
317,5,2.0,1430598394
317,97,5.0,1430512256
318,60,3.0,1259002517
318,168,4.5,1535036639
323,3,3.5,1422640471
325,73,4.0,1039398865
330,19,3.5,1285905654
332,3,3.5,1352673605
332,88,3.5,1352674135
332,121,4.0,1352673717
339,44,5.0,1461877407
339,146,4.0,1461797405
345,33,3.5,1342826788
351,121,4.0,1333037647
354,40,3.5,1200870407
356,17,4.5,1229143535
357,22,3.5,1348612069
371,37,3.5,1407691722
373,7,5.0,846830457
375,10,3.0,1225314365
382,135,4.0,1515162831
387,45,3.0,1208707019
387,62,2.5,1144394665
387,114,2.5,1212603817
390,103,3.5,1250338559
401,127,4.0,1510449819
419,35,4.0,1321757444
420,65,3.0,1218207284
425,33,3.0,1085490839
427,8,2.0,1053071444
438,96,2.0,1105764493
462,60,4.0,1233040324
474,20,4.0,1238350606
482,43,3.0,1105396984
483,8,3.0,1215898471
484,29,4.0,1342365338
489,67,3.0,1333234450
493,16,3.0,1001562535
493,16,1.0,1001562535
504,27,4.0,1063644730
514,19,2.0,1535944913
514,50,2.0,1534114268
517,10,3.0,1487957995
517,50,4.5,1487957505
522,8,3.5,1253344659
522,67,3.5,1371443542
523,113,4.5,1507987900
525,37,3.0,1476480305
533,6,5.0,1424753674
534,65,4.0,1459788975
534,152,3.0,1459795391
548,122,5.0,1488250273
554,29,5.0,944900345
554,29,5.0,944900345
554,29,4.0,944900345
555,3,1.0,978842149
563,131,4.0,1448076673
564,171,3.5,1478454414
567,5,2.0,1525288368
567,60,1.5,1525289098
567,105,4.0,1525284026
567,110,5.0,1525282197
573,88,5.0,1248841816
578,10,3.0,1300989672
581,123,4.0,1447007469
587,26,4.0,953138831
596,17,4.5,1535828626
596,150,2.5,1535709922
603,21,3.0,963179585
605,97,3.0,1277177012
608,39,1.0,1117674468
10,146,0.5,1455301892
11,12,4.0,902154487
15,84,3.0,1510572077
18,159,3.5,1510960358
21,127,0.5,1419794430
21,142,3.5,1468113336
22,9,5.0,1268726271
24,128,3.0,1458941578
27,48,4.0,965150115
28,97,2.0,1243837559
28,113,2.0,1236313534
30,124,5.0,1500370453
38,1,3.0,841341570
38,3,1.0,841341715
42,16,3.0,996259001
51,48,4.0,1230932079
63,5,5.0,1443201070
64,5,3.5,1161531272
68,74,3.5,1158535757
68,135,3.0,1332628605
77,81,4.0,1535107525
82,2,3.5,1084468090
85,17,5.0,889468122
86,3,4.0,1344083044
89,60,2.5,1520408418
89,120,2.5,1520408560
89,124,5.0,1520409385
89,172,4.5,1520409181
91,53,4.0,1112717426
99,6,2.0,829828007
99,6,5.0,829828007
99,6,5.0,829828007
99,6,5.0,829828007
100,24,4.5,1100184536
103,154,4.0,1440773645
105,145,4.0,1448000391
115,5,5.0,959800922
125,162,3.5,1474636359
131,32,3.5,1349840312
131,44,3.0,1349838715
135,62,5.0,1009693458
145,3,4.0,832105242
149,7,1.0,902085168
153,108,0.5,1525552727
153,145,0.5,1525551656
156,40,3.0,946800329
161,17,5.0,1186073276
163,22,4.0,894217570
163,22,4.0,894217570
168,13,5.0,1306802820
177,155,4.5,1449720916
184,171,3.5,1537107946
190,98,4.0,1504310388
195,15,5.0,1008558673
196,49,5.0,1460954089
197,25,3.0,947462751
200,24,4.5,1229887448
200,50,4.0,1229889147
212,39,4.0,1523216913
218,8,4.0,1111624874
219,120,4.5,1214043547
221,38,3.5,1118246895
225,24,2.0,949261430
227,90,5.0,1447210661
232,130,3.5,1288065691
239,67,4.5,1221158841
244,27,5.0,975075399
244,27,3.0,975075399
249,61,3.5,1354225911
249,63,4.0,1353800140
249,67,3.5,1418081207
254,113,4.0,1180564581
258,156,5.0,1534892556
268,33,2.0,940194450
274,37,2.5,1288172724
282,35,4.0,1514069466
290,39,2.0,975032200
291,65,5.0,1453051459
292,48,3.0,1265680047
292,68,4.0,1265679819
292,69,4.0,1265679887
292,74,3.5,1265680117
306,154,3.0,1518381015
311,80,4.0,1057854696
315,15,4.0,939920310
316,65,3.0,1111493544
322,28,2.0,1217675226
324,7,2.0,974906461
331,65,3.0,1537158054
334,22,4.0,1229960402
334,123,3.5,1260653701
336,10,5.0,1122227440
338,17,5.0,1530148436
339,137,5.0,1460957320
352,52,3.0,1493673707
356,11,4.5,1229142779
368,50,2.0,975829609
370,76,4.5,1159163439
376,20,4.0,1364994473
377,12,4.5,1340341886
380,145,2.0,1536875473
380,151,3.0,1536873818
380,170,5.0,1502138902
382,58,5.0,1515160655
388,108,5.0,1386694280
394,7,2.0,838994356
408,163,4.0,1468145393
415,51,3.5,1382470439
419,58,3.0,1328241901
419,90,4.5,1328318799
420,10,4.0,1218041992
423,5,4.5,1155285837
428,59,2.5,1111525230
432,50,3.0,1328232854
448,40,1.0,1042049388
448,167,2.0,1499103430
452,24,4.0,1019584656
457,20,3.0,993610795
457,20,5.0,993610795
462,3,4.0,1130434078
464,6,4.5,1287400348
465,2,3.0,959896430
465,23,4.0,959896143
465,23,4.0,959896143
465,28,5.0,959896608
478,12,2.0,1121467284
484,18,4.0,1342294929
488,70,4.5,1112382571
490,37,4.0,1328358466
494,10,5.0,1001666641
500,25,4.0,1005527980
509,6,4.0,1436027212
509,126,2.5,1436424679
511,70,3.5,1522156000
522,24,4.5,1282293812
523,125,5.0,1503126357
531,58,3.0,1032961647
532,39,4.0,1025570401
538,127,5.0,1307846147
539,131,5.0,1332475166
542,84,2.5,1163386977
552,85,3.5,1112151121
556,116,4.5,1534321075
560,107,4.0,1469648832
561,149,2.5,1491094361
562,11,4.0,1368893963
562,100,4.0,1368893516
563,22,3.5,1441846480
564,168,4.0,1478454407
567,123,1.0,1525289467
571,10,4.0,966900555
575,18,5.0,926510687
577,10,2.0,945967440
583,35,3.5,1481474537
593,9,4.0,1181008354
597,35,5.0,941729293
599,14,2.0,1519347349
602,3,3.0,840876620
602,3,2.0,840876620
605,14,3.0,1277175685
610,103,3.0,1493848553
7,53,5.0,1106635733
7,72,1.5,1106635745
15,138,4.5,1510573398
19,31,2.0,965712882
26,6,3.0,836950483
34,27,4.5,1162047985
39,1,3.0,974789632
39,8,4.0,974789432
50,113,1.0,1527371735
51,10,4.0,1230932587
51,28,3.5,1230932337
55,112,4.5,1312748181
57,13,4.0,969754432
62,77,3.5,1525555043
64,80,5.0,1161559911
65,112,4.5,1494767097
68,38,3.0,1269123004
68,101,4.0,1233381191
83,11,3.5,1333843482
88,4,4.5,1331421399
89,28,1.5,1520408460
103,54,5.0,1431957513
103,69,3.5,1431957737
103,96,4.0,1431969308
105,74,4.0,1446773501
109,4,4.0,842793725
111,36,4.0,1516155924
111,115,3.0,1516223017
118,15,3.0,944923551
119,24,4.0,1435944296
119,154,4.0,1463949118
122,2,4.5,1461562250
122,124,3.5,1461561757
125,156,4.0,1474570310
129,93,4.5,1167378419
132,77,3.0,1174939831
140,112,4.0,1166645423
141,26,3.0,1513132127
144,88,4.5,1136812675
156,89,4.0,1106854328
159,132,4.0,1508640326
172,18,4.0,1291065641
177,14,5.0,1435803257
178,98,4.0,1164354909
184,133,5.0,1537094766
185,42,3.0,1044311830
187,48,5.0,1161954752
187,58,4.0,1161849672
200,63,3.0,1229878977
200,80,4.0,1229887107
208,23,3.0,940639452
212,133,2.5,1523216857
212,178,4.5,1532362151
215,116,4.0,1260905488
222,100,3.5,1391353638
226,88,4.5,1160003449
232,2,4.5,1182908701
232,70,4.0,1218164796
233,132,3.5,1532964931
246,57,5.0,1354125280
246,94,4.0,1354147104
248,169,4.0,1534950946
255,35,3.0,1005717199
263,4,4.0,941591735
263,70,4.0,1026158404
263,70,4.0,1026158404
263,70,3.0,1026158404
275,13,5.0,1049079493
277,5,4.0,861812827
280,126,4.0,1348533877
281,89,4.0,1183000271
284,10,4.0,832787305
288,36,2.0,978559568
289,15,3.5,1143424660
291,117,5.0,1453051531
292,16,4.0,1293562937
296,171,4.5,1532994055
297,6,2.0,900876291
301,35,1.0,1211376060
305,36,2.0,1511718989
305,143,4.0,1519891298
306,158,3.0,1518380725
309,82,4.0,1126451056
310,82,4.5,1078648081
311,21,3.0,1057854315
316,35,3.5,1111493159
318,92,4.0,1315333091
321,8,4.0,843212509
325,21,4.0,1039399042
325,35,4.0,1039399025
325,35,4.0,1039399025
326,70,5.0,1436898536
326,88,4.0,1324235762
328,123,3.0,1494211423
333,17,5.0,965671389
336,38,4.5,1122227252
359,3,3.5,1198111999
365,43,1.5,1489796868
365,110,2.0,1488673197
367,45,1.0,997813922
367,59,3.0,997814114
376,90,2.5,1364933155
381,20,2.5,1168666250
387,102,3.5,1131921594
399,5,5.0,1167220356
405,47,4.0,1295923423
411,4,2.0,835532965
415,66,3.5,1382469892
417,49,5.0,1529283845
419,80,4.0,1367706592
435,49,4.5,1366678093
441,60,5.0,1449070618
448,80,1.5,1206302799
448,173,2.5,1492798718
449,12,1.5,1053198975
455,9,3.0,836436499
460,94,4.5,1359178182
465,25,5.0,959896032
469,29,4.0,965846183
469,67,4.0,965336999
472,45,4.0,1345843006
477,86,4.0,1200948743
480,82,2.0,1179165987
483,116,3.0,1178293218
489,28,3.5,1333830809
494,36,5.0,1001666589
495,70,2.5,1458636238
503,16,4.5,1335219547
509,15,4.5,1436101723
509,135,3.5,1435998083
517,24,2.5,1487954371
517,141,2.5,1488398625
523,169,4.5,1503126170
525,114,3.5,1476480514
533,137,5.0,1424754058
542,55,3.0,1163387930
546,46,4.0,973588711
552,36,2.5,1112151439
553,32,4.0,1230773700
557,58,4.5,1452797727
558,52,4.0,1035416340
561,73,2.5,1491094460
561,111,3.0,1491094476
564,77,3.0,1478451840
564,166,3.5,1478454848
568,93,3.5,1243576121
580,15,2.5,1167792605
580,44,4.0,1167861810
583,82,3.0,1481474550
586,138,4.5,1529903393
586,159,4.0,1529903431
593,97,2.5,1181008267
596,114,2.5,1535711532
606,6,4.0,1178489784
607,27,3.0,964744700
608,50,1.0,1117675164
610,27,5.0,1493879438
610,137,4.5,1493850115
610,144,4.0,1493849371
1,11,5.0,964982838
2,114,4.0,1445715013
7,35,5.0,1106635640
9,13,4.0,1044657026
9,13,5.0,1044657026
10,38,0.5,1455356388
10,126,0.5,1455357607
17,30,4.0,1305696788
18,85,3.0,1455750324
18,107,3.5,1455654945
23,9,5.0,1107164433
23,73,4.0,1107163683
31,11,5.0,850466642
45,10,4.0,1091305624
47,39,2.0,1496209861
50,157,1.5,1514842744
57,4,1.0,969754810
82,29,4.5,1084463963
83,90,2.0,1333842261
87,30,3.0,1270703092
105,5,4.5,1446572583
105,53,4.0,1447538138
115,9,5.0,944951378
115,27,3.0,944950739
122,81,5.0,1461561646
124,117,4.5,1336584602
127,19,2.0,1263527044
132,70,3.5,1157968979
132,120,2.0,1329983502
139,125,3.0,1453924952
140,104,4.5,1126295231
156,51,3.5,1106855382
158,19,3.5,1290764755
159,3,4.0,1508641167
160,59,2.0,1065992278
172,26,3.0,1238715986
177,121,2.0,1435837638
182,20,4.0,1075765076
182,86,4.0,1126562496
186,26,5.0,1031087825
195,2,2.0,994276257
195,24,4.0,1008558588
199,70,1.5,1119190937
203,43,3.0,1390094457
207,32,3.5,1258548561
211,85,1.0,1350912417
211,138,2.0,1350912381
213,69,4.5,1316195876
220,120,5.0,1246644370
222,5,3.0,1391350440
226,65,3.5,1196228938
245,13,3.0,951182649
246,88,5.0,1354126589
246,97,4.0,1354125058
254,35,4.5,1180564876
260,37,4.5,1109410646
274,82,2.0,1256143916
279,159,3.0,1506395715
287,25,2.5,1110230998
287,49,4.0,1110231553
287,78,3.5,1110230753
292,15,3.0,1360446298
292,148,3.5,1442181812
297,19,4.0,900872143
298,48,1.5,1466277976
304,5,4.0,918413027
305,168,5.0,1537354985
305,171,3.5,1535145839
307,121,4.5,1213926411
317,132,5.0,1430517366
319,153,5.0,1461351651
321,5,3.0,843212762
325,27,4.0,1039398865
328,13,0.5,1494212069
328,50,4.5,1494211968
330,37,5.0,1285905693
332,36,4.0,1352672806
340,3,4.0,848666415
340,3,3.0,848666415
345,52,4.0,1342829007
345,60,4.5,1342828595
345,94,4.0,1342827410
346,23,3.5,1094646198
352,133,5.0,1493932050
354,27,4.0,1200953077
357,6,3.5,1348628220
359,50,2.5,1198113051
370,23,3.5,1159164388
377,10,4.0,1340341855
380,49,2.0,1509047981
381,6,4.0,1278632776
382,80,4.0,1515173420
388,80,4.0,1386694264
390,84,3.5,1250341989
393,81,3.0,1430507704
405,65,4.0,1295933975
414,24,2.5,1109962106
417,152,4.5,1536894596
420,120,4.0,1218221551
425,90,4.0,1106483063
431,12,1.5,1267051845
433,6,4.5,1506823818
435,8,3.5,1366675852
438,104,3.5,1126915618
448,157,2.5,1479834986
448,163,1.5,1498934619
453,72,4.0,1034602132
474,38,4.0,1137520886
479,58,4.0,1039367434
482,8,3.5,1105396882
482,29,4.0,1105396607
484,50,4.0,1342369308
488,2,2.5,1112382455
490,90,4.0,1334940537
495,59,5.0,1458636374
500,5,4.0,1005527309
517,108,2.0,1488398139
520,66,4.0,1326609928
525,91,4.0,1476478587
525,145,4.0,1476478251
533,51,5.0,1424754175
534,41,3.5,1465036809
535,40,3.0,939029814
537,95,1.5,1424141947
553,38,4.5,1219560808
555,4,3.0,978841950
560,97,3.5,1469650843
563,129,2.5,1448253786
564,140,4.0,1481817713
572,11,5.0,946482912
572,12,4.0,945890853
579,33,5.0,959490014
580,60,1.0,1167790134
582,94,4.5,1463474261
582,163,4.0,1446792676
587,38,4.0,953140266
588,8,3.0,839316278
590,68,3.0,1267151776
593,37,2.5,1181008122
599,84,2.0,1519345916
600,41,4.5,1237858062
606,80,3.0,1181665741
608,34,4.5,1147794830
4,45,4.0,964623306
18,1,4.5,1461311583
18,178,4.5,1534007332
24,10,4.0,1458942040
24,73,4.0,1458941243
38,11,2.0,841341598
41,125,4.0,1458938969
50,115,2.5,1518168203
51,80,0.5,1231041221
62,152,4.0,1528934997
64,62,4.0,1161566648
68,80,4.5,1271544881
69,9,5.0,1021644133
72,32,4.5,1217324969
73,160,3.5,1464198597
84,19,3.0,860398691
90,9,4.0,856354233
91,29,3.0,1112718177
95,77,5.0,1048382977
103,124,2.0,1431956747
103,125,4.0,1477364893
103,134,2.5,1440773258
111,40,3.5,1517441254
111,130,4.0,1518640625
112,3,4.0,1513989961
118,3,2.0,944923703
122,3,5.0,1461562066
132,59,4.0,1329984011
139,64,1.5,1453924537
140,43,3.5,1084273210
140,90,2.5,1115290679
141,118,3.0,1513132264
143,81,3.0,1444769135
160,23,0.5,1077748811
164,37,4.0,999708378
169,50,3.5,1059494292
177,123,4.0,1435837650
182,45,4.5,1077070414
182,49,2.5,1075764884
182,112,3.0,1146534367
184,58,5.0,1537094440
190,41,4.0,1504309945
195,25,4.0,974708999
198,24,3.0,1034139126
199,107,2.5,1119190953
200,16,4.0,1229887977
209,122,4.5,1524606499
211,135,4.5,1350912699
213,67,4.0,1316196313
216,48,2.0,975212827
222,26,3.0,1391374781
223,30,4.0,1226209236
223,65,4.0,1226210070
233,24,3.5,1529334058
240,7,3.0,849123005
241,152,4.0,1447540037
246,142,1.0,1355660525
254,41,5.0,1180446644
260,83,4.0,1109410735
263,22,3.0,1026158665
266,5,5.0,945670764
280,94,3.5,1348533524
288,68,3.0,1154534625
290,17,5.0,975031719
298,72,0.5,1476628551
298,100,4.0,1447584664
298,164,3.5,1477826185
305,60,3.5,1534715960
307,83,4.0,1229117873
315,38,3.0,939920661
318,87,2.5,1481614323
322,8,3.0,1217676280
328,134,5.0,1494207189
332,97,4.0,1352671875
338,176,1.5,1530148469
339,90,3.0,1460183599
342,30,3.0,1042821871
342,40,1.0,1042822170
342,49,3.0,1042822248
346,101,4.0,1172692081
352,141,4.5,1493674916
354,95,4.0,1200953152
357,59,4.0,1348628615
359,101,3.5,1196791636
372,2,2.0,874416544
375,15,3.0,1225230212
378,54,3.5,1445347508
380,161,3.0,1536874659
381,38,5.0,1200824255
381,97,2.5,1167543227
382,125,3.5,1515174934
386,11,3.0,842613914
387,61,2.5,1187664879
391,68,4.0,1032387855
392,42,5.0,1027524319
392,42,1.0,1027524319
399,10,2.5,1167220410
415,85,4.5,1382469793
416,75,4.0,1187496816
418,30,3.5,1461868164
419,15,4.5,1321659154
426,58,2.0,1451081186
438,33,3.0,1105670207
445,1,4.5,1454622061
445,60,3.5,1454621914
448,72,1.0,1158491351
448,75,2.5,1268569904
448,114,4.0,1406660764
452,56,4.0,1019580705
459,98,5.0,1520233576
462,77,4.0,1293374024
465,36,4.0,959896015
466,134,4.0,1439915673
474,26,4.5,1181348028
479,39,2.0,1039392484
480,20,3.5,1179178733
480,35,3.5,1179179325
483,42,5.0,1277996359
484,49,1.5,1342298001
484,51,2.0,1342297212
488,91,3.5,1112382358
489,102,3.0,1333832473
492,7,3.0,863976055
507,5,3.0,838964765
508,17,4.5,1268298460
511,116,3.0,1522155907
511,150,3.5,1522155922
514,34,3.5,1533954348
514,42,3.5,1533949099
514,90,2.5,1533945338
524,3,2.0,851609711
524,7,2.0,851609412
525,63,1.0,1476479901
527,16,5.0,1033175938
531,10,3.0,1032961880
537,135,5.0,1424140067
561,27,4.0,1491094878
561,159,3.5,1491095413
561,161,1.0,1491091721
568,10,5.0,1253767280
569,6,5.0,849190653
570,116,4.0,1181476664
580,84,3.0,1167791285
586,71,4.5,1529901651
587,20,4.0,953142126
587,20,4.0,953142126
587,20,4.0,953142126
587,20,4.0,953142126
587,20,4.0,953142126
587,20,4.0,953142126
593,17,4.0,1181008279
593,115,3.0,1181008048
594,18,5.0,1109036906
595,16,4.0,938807597
596,43,4.0,1535832727
596,59,4.5,1535828760
596,96,1.5,1535711569
599,40,2.5,1519335865
599,110,3.0,1519244386
600,50,4.0,1237713144
600,95,3.5,1237858810
610,59,2.5,1493849358
610,77,4.0,1493848298
610,98,4.5,1493849533
2,131,3.0,1445714974
3,92,4.5,1306464036
28,104,1.0,1242290224
41,150,3.0,1458939124
43,6,4.0,848994765
46,2,4.0,834788094
47,45,2.5,1496207359
48,50,2.5,1127128748
50,90,4.0,1527106160
51,47,5.0,1230932084
62,29,5.0,1525636840
63,55,2.5,1443200619
64,101,3.5,1161520251
70,3,4.0,1355198045
70,67,4.5,1355198459
74,60,3.5,1207501692
75,3,4.0,1158967185
75,79,4.0,1158989870
79,1,4.0,975282111
80,145,4.5,1377308526
82,47,3.5,1084467615
88,23,3.5,1331421490
91,23,3.5,1112716801
98,177,3.0,1532457961
100,14,4.5,1100186407
103,107,2.0,1431957697
104,10,4.0,1292698035
110,87,5.0,1175330140
111,155,2.5,1516156057
119,55,4.0,1435944618
120,17,5.0,860070182
122,149,4.5,1461563008
125,106,4.0,1474592918
135,13,4.0,1009694264
141,123,3.0,1513132174
143,125,3.5,1444881297
146,50,4.0,1312507921
147,17,4.5,1203267710
152,135,3.5,1450867879
154,170,2.5,1486297276
161,7,3.5,1176751773
167,1,2.0,1154723333
167,96,3.5,1154721794
184,159,5.0,1537110034
187,106,5.0,1161850305
195,50,3.0,1008558152
199,119,3.5,1261364752
202,26,4.0,974925910
203,116,3.0,1390095078
205,110,3.5,1519900897
210,76,4.0,1527266258
210,123,4.5,1517173203
212,105,3.0,1490114936
212,159,3.5,1528479617
218,70,3.0,1111625121
219,28,3.5,1198782304
219,29,4.0,1198814627
219,115,3.5,1195944676
220,76,4.0,1230060280
221,91,4.0,1119984422
222,56,3.0,1391346772
226,81,3.0,1101194024
236,20,1.0,943013976
239,37,3.0,1221866459
245,17,4.0,951182799
246,123,4.0,1354126586
256,141,3.5,1446581429
260,30,3.0,1109410714
261,27,3.0,1404880861
274,24,3.5,1221685969
275,78,5.0,1049077892
279,112,4.0,1506394708
280,109,3.5,1348532957
289,30,4.5,1143424633
301,76,4.0,1211378412
305,57,5.0,1494163583
317,11,5.0,1430361445
318,48,3.5,1423672264
319,41,4.0,1461351986
323,45,2.5,1422640662
344,28,5.0,1420496566
345,32,4.0,1342826832
351,134,3.5,1325980212
353,4,3.0,831940234
358,108,2.0,1339546548
365,147,3.5,1489797053
367,63,5.0,997813860
369,59,3.5,1237081629
380,18,4.0,1494804503
380,141,3.5,1536875800
381,26,2.5,1167543442
414,47,1.0,1024928888
414,158,4.0,1522624524
415,143,4.5,1382470225
417,133,5.0,1529283701
417,156,5.0,1529284018
418,94,5.0,1461867969
419,135,3.5,1350347692
432,116,4.0,1328232735
469,18,4.0,965846438
469,41,4.0,965336905
471,157,3.0,1496669568
473,105,4.5,1169351328
474,41,3.5,1238350434
479,41,1.0,1039392522
483,20,4.0,1327277815
488,15,4.5,1112382327
493,6,3.0,1001562930
515,6,5.0,1513601965
520,51,4.0,1326609641
525,49,4.5,1476480151
525,110,4.5,1476479703
528,52,2.0,1391734630
536,8,3.0,832840726
538,113,4.5,1307846820
538,136,5.0,1307846161
539,128,5.0,1332475022
551,150,4.0,1504926167
552,71,3.0,1112151276
560,87,3.5,1469747595
561,40,4.0,1491094644
564,115,3.0,1478451804
566,11,3.0,849006776
567,30,4.5,1525283741
567,154,0.5,1525290024
570,70,4.0,1181478738
573,12,5.0,1415676012
573,141,5.0,1340518834
586,7,4.0,1529901610
586,176,2.5,1529899177
587,34,4.0,953140332
596,153,3.5,1535709681
600,58,4.0,1237851122
605,76,5.0,1277175638
610,78,3.0,1493845669
8,4,3.0,839464076
18,13,4.0,1517525849
20,5,4.5,1054038142
21,145,3.5,1468113332
32,7,4.0,856737270
41,7,0.5,1459367498
45,76,5.0,1057007320
51,6,3.5,1230932640
51,11,3.0,1230932551
58,11,5.0,847719464
62,52,3.0,1525125407
64,106,4.0,1161530878
65,97,3.5,1494767844
73,35,3.0,1464198229
76,2,3.0,1439166428
85,9,4.0,889468460
91,20,2.0,1112717643
91,90,2.0,1112716929
96,23,4.0,964774008
97,7,4.0,1047481515
100,29,3.5,1100184827
101,44,4.0,968441120
